ts_code,trade_date,pb
801110.SI,20230130,2.6
801110.SI,20230131,2.59
801110.SI,20230201,2.61
801110.SI,20230202,2.58
801110.SI,20230203,2.56
801110.SI,20230206,2.5
801110.SI,20230207,2.55
801110.SI,20230208,2.53
801110.SI,20230209,2.55
801110.SI,20230210,2.55
801110.SI,20230213,2.58
801110.SI,20230214,2.59
801110.SI,20230215,2.56
801110.SI,20230216,2.53
801110.SI,20230217,2.52
801110.SI,20230220,2.62
801110.SI,20230221,2.64
801110.SI,20230222,2.63
801110.SI,20230223,2.65
801110.SI,20230224,2.62
801110.SI,20230227,2.59
801110.SI,20230228,2.59
801110.SI,20230301,2.64
801110.SI,20230302,2.63
801110.SI,20230303,2.64
801110.SI,20230306,2.61
801110.SI,20230307,2.56
801110.SI,20230308,2.55
801110.SI,20230309,2.55
801110.SI,20230310,2.49
801110.SI,20230313,2.53
801110.SI,20230314,2.5
801110.SI,20230315,2.51
801110.SI,20230316,2.48
801110.SI,20230317,2.48
801110.SI,20230320,2.48
801110.SI,20230321,2.53
801110.SI,20230322,2.52
801110.SI,20230323,2.51
801110.SI,20230324,2.53
801110.SI,20230327,2.53
801110.SI,20230328,2.52
801110.SI,20230329,2.53
801110.SI,20230330,2.62
801110.SI,20230331,2.58
801110.SI,20230403,2.59
801110.SI,20230404,2.57
801110.SI,20230406,2.56
801110.SI,20230407,2.59
801110.SI,20230410,2.58
801110.SI,20230411,2.63
801110.SI,20230412,2.62
801110.SI,20230413,2.57
801110.SI,20230414,2.57
801110.SI,20230417,2.64
801110.SI,20230418,2.68
801110.SI,20230419,2.65
801110.SI,20230420,2.7
801110.SI,20230421,2.65
801110.SI,20230424,2.63
801110.SI,20230425,2.62
801110.SI,20230426,2.6
801110.SI,20230427,2.6
801110.SI,20230428,2.59
801110.SI,20230504,2.43
801110.SI,20230505,2.38
801110.SI,20230508,2.36
801110.SI,20230509,2.34
801110.SI,20230510,2.36
801110.SI,20230511,2.35
801110.SI,20230512,2.36
801110.SI,20230515,2.38
801110.SI,20230516,2.35
801110.SI,20230517,2.35
801110.SI,20230518,2.37
801110.SI,20230519,2.4
801110.SI,20230522,2.44
801110.SI,20230523,2.41
801110.SI,20230524,2.36
801110.SI,20230525,2.37
801110.SI,20230526,2.38
801110.SI,20230529,2.35
801110.SI,20230530,2.32
801110.SI,20230531,2.29
801110.SI,20230601,2.25
801110.SI,20230602,2.35
801110.SI,20230605,2.38
801110.SI,20230606,2.37
801110.SI,20230607,2.38
801110.SI,20230608,2.43
801110.SI,20230609,2.4
801110.SI,20230612,2.47
801110.SI,20230613,2.46
801110.SI,20230614,2.47
801110.SI,20230615,2.52
801110.SI,20230616,2.53
801110.SI,20230619,2.49
801110.SI,20230620,2.53
801110.SI,20230621,2.52
801110.SI,20230626,2.49
801110.SI,20230627,2.55
801110.SI,20230628,2.56
801110.SI,20230629,2.56
801110.SI,20230630,2.55
801110.SI,20230703,2.56
801110.SI,20230704,2.56
801110.SI,20230705,2.55
801110.SI,20230706,2.48
801110.SI,20230707,2.45
801110.SI,20230710,2.43
801110.SI,20230711,2.45
801110.SI,20230712,2.45
801110.SI,20230713,2.46
801110.SI,20230714,2.44
801110.SI,20230717,2.43
801110.SI,20230718,2.44
801110.SI,20230719,2.47
801110.SI,20230720,2.44
801110.SI,20230721,2.42
801110.SI,20230724,2.41
801110.SI,20230725,2.5
801110.SI,20230726,2.48
801110.SI,20230727,2.47
801110.SI,20230728,2.51
801110.SI,20230731,2.52
801110.SI,20230801,2.49
801110.SI,20230802,2.49
801110.SI,20230803,2.49
801110.SI,20230804,2.49
801110.SI,20230807,2.48
801110.SI,20230808,2.46
801110.SI,20230809,2.45
801110.SI,20230810,2.43
801110.SI,20230811,2.37
801110.SI,20230814,2.37
801110.SI,20230815,2.36
801110.SI,20230816,2.36
801110.SI,20230817,2.38
801110.SI,20230818,2.34
801110.SI,20230821,2.31
801110.SI,20230822,2.32
801110.SI,20230823,2.29
801110.SI,20230824,2.33
801110.SI,20230825,2.31
801110.SI,20230828,2.34
801110.SI,20230829,2.37
801110.SI,20230830,2.4
801110.SI,20230831,2.41
801110.SI,20230901,2.46
801110.SI,20230904,2.48
801110.SI,20230905,2.47
801110.SI,20230906,2.45
801110.SI,20230907,2.43
801110.SI,20230908,2.41
801110.SI,20230911,2.42
801110.SI,20230912,2.45
801110.SI,20230913,2.43
801110.SI,20230914,2.42
801110.SI,20230915,2.4
801110.SI,20230918,2.41
801110.SI,20230919,2.41
801110.SI,20230920,2.42
801110.SI,20230921,2.41
801110.SI,20230922,2.43
801110.SI,20230925,2.42
801110.SI,20230926,2.4
801110.SI,20230927,2.41
801110.SI,20230928,2.41
801110.SI,20231009,2.42
801110.SI,20231010,2.37
801110.SI,20231011,2.37
801110.SI,20231012,2.39
801110.SI,20231013,2.37
801110.SI,20231016,2.37
801110.SI,20231017,2.39
801110.SI,20231018,2.38
801110.SI,20231019,2.34
801110.SI,20231020,2.31
801110.SI,20231023,2.29
801110.SI,20231024,2.3
801110.SI,20231025,2.3
801110.SI,20231026,2.3
801110.SI,20231027,2.34
801110.SI,20231030,2.34
801110.SI,20231031,2.21
801110.SI,20231101,2.21
801110.SI,20231102,2.2
801110.SI,20231103,2.21
801110.SI,20231106,2.23
801110.SI,20231107,2.23
801110.SI,20231108,2.23
801110.SI,20231109,2.22
801110.SI,20231110,2.22
801110.SI,20231113,2.18
801110.SI,20231114,2.19
801110.SI,20231115,2.21
801110.SI,20231116,2.21
801110.SI,20231117,2.22
801110.SI,20231120,2.24
801110.SI,20231121,2.23
801110.SI,20231122,2.21
801110.SI,20231123,2.23
801110.SI,20231124,2.22
801110.SI,20231127,2.2
801110.SI,20231128,2.22
801110.SI,20231129,2.21
801110.SI,20231130,2.2
801110.SI,20231201,2.17
801110.SI,20231204,2.17
801110.SI,20231205,2.13
801110.SI,20231206,2.13
801110.SI,20231207,2.15
801110.SI,20231208,2.14
801110.SI,20231211,2.16
801110.SI,20231212,2.17
801110.SI,20231213,2.15
801110.SI,20231214,2.15
801110.SI,20231215,2.14
801110.SI,20231218,2.14
801110.SI,20231219,2.14
801110.SI,20231220,2.1
801110.SI,20231221,2.13
801110.SI,20231222,2.15
801110.SI,20231225,2.15
801110.SI,20231226,2.13
801110.SI,20231227,2.16
801110.SI,20231228,2.18
801110.SI,20231229,2.2
801110.SI,20240102,2.19
801110.SI,20240103,2.17
801110.SI,20240104,2.19
801110.SI,20240105,2.21
801110.SI,20240108,2.18
801110.SI,20240109,2.2
801110.SI,20240110,2.19
801110.SI,20240111,2.2
801110.SI,20240112,2.19
801110.SI,20240115,2.21
801110.SI,20240116,2.23
801110.SI,20240117,2.2
801110.SI,20240118,2.2
801110.SI,20240119,2.18
801110.SI,20240122,2.13
801110.SI,20240123,2.14
801110.SI,20240124,2.18
801110.SI,20240125,2.18
801110.SI,20240126,2.19
801110.SI,20240129,2.22
801110.SI,20240130,2.19
801110.SI,20240131,2.17
801110.SI,20240201,2.18
801110.SI,20240202,2.15
801110.SI,20240205,2.15
801110.SI,20240206,2.19
801110.SI,20240207,2.24
801110.SI,20240208,2.24
801110.SI,20240219,2.25
801110.SI,20240220,2.29
801110.SI,20240221,2.3
801110.SI,20240222,2.31
801110.SI,20240223,2.29
801110.SI,20240226,2.33
801110.SI,20240227,2.37
801110.SI,20240228,2.33
801110.SI,20240229,2.37
801110.SI,20240301,2.42
801110.SI,20240304,2.45
801110.SI,20240305,2.44
801110.SI,20240306,2.43
801110.SI,20240307,2.45
801110.SI,20240308,2.46
801110.SI,20240311,2.46
801110.SI,20240312,2.43
801110.SI,20240313,2.43
801110.SI,20240314,2.44
801110.SI,20240315,2.43
801110.SI,20240318,2.4
801110.SI,20240319,2.39
801110.SI,20240320,2.38
801110.SI,20240321,2.35
801110.SI,20240322,2.38
801110.SI,20240325,2.37
801110.SI,20240326,2.37
801110.SI,20240327,2.37
801110.SI,20240328,2.39
801110.SI,20240329,2.38
801110.SI,20240401,2.44
801110.SI,20240402,2.44
801110.SI,20240403,2.44
801110.SI,20240408,2.4
801110.SI,20240409,2.37
801110.SI,20240410,2.36
801110.SI,20240411,2.36
801110.SI,20240412,2.38
801110.SI,20240415,2.43
801110.SI,20240416,2.43
801110.SI,20240417,2.47
801110.SI,20240418,2.51
801110.SI,20240419,2.51
801110.SI,20240422,2.49
801110.SI,20240423,2.46
801110.SI,20240424,2.45
801110.SI,20240425,2.46
801110.SI,20240426,2.46
801110.SI,20240429,2.49
801110.SI,20240430,2.45
801110.SI,20240506,2.58
801110.SI,20240507,2.55
801110.SI,20240508,2.53
801110.SI,20240509,2.57
801110.SI,20240510,2.58
801110.SI,20240513,2.61
801110.SI,20240514,2.57
801110.SI,20240515,2.56
801110.SI,20240516,2.53
801110.SI,20240517,2.52
801110.SI,20240520,2.48
801110.SI,20240521,2.47
801110.SI,20240522,2.45
801110.SI,20240523,2.44
801110.SI,20240524,2.44
801110.SI,20240527,2.47
801110.SI,20240528,2.44
801110.SI,20240529,2.42
801110.SI,20240530,2.41
801110.SI,20240531,2.4
801110.SI,20240603,2.43
801110.SI,20240604,2.43
801110.SI,20240605,2.39
801110.SI,20240606,2.42
801110.SI,20240607,2.4
801110.SI,20240611,2.39
801110.SI,20240612,2.4
801110.SI,20240613,2.37
801110.SI,20240614,2.4
801110.SI,20240617,2.37
801110.SI,20240618,2.38
801110.SI,20240619,2.35
801110.SI,20240620,2.33
801110.SI,20240621,2.32
801110.SI,20240624,2.32
801110.SI,20240625,2.33
801110.SI,20240626,2.32
801110.SI,20240627,2.28
801110.SI,20240628,2.28
801110.SI,20240701,2.27
801110.SI,20240702,2.23
801110.SI,20240703,2.21
801110.SI,20240704,2.23
801110.SI,20240705,2.21
801110.SI,20240708,2.2
801110.SI,20240709,2.21
801110.SI,20240710,2.2
801110.SI,20240711,2.23
801110.SI,20240712,2.25
801110.SI,20240715,2.22
801110.SI,20240716,2.21
801110.SI,20240717,2.18
801110.SI,20240718,2.2
801110.SI,20240719,2.2
801110.SI,20240722,2.19
801110.SI,20240723,2.14
801110.SI,20240724,2.08
801110.SI,20240725,2.07
801110.SI,20240726,2.19
801110.SI,20240729,2.18
801110.SI,20240730,2.13
801110.SI,20240731,2.21
801110.SI,20240801,2.21
801110.SI,20240802,2.18
801110.SI,20240805,2.15
801110.SI,20240806,2.12
801110.SI,20240807,2.13
801110.SI,20240808,2.13
801110.SI,20240809,2.12
801110.SI,20240812,2.13
801110.SI,20240813,2.13
801110.SI,20240814,2.11
801110.SI,20240815,2.12
801110.SI,20240816,2.12
801110.SI,20240819,2.13
801110.SI,20240820,2.16
801110.SI,20240821,2.16
801110.SI,20240822,2.17
801110.SI,20240823,2.22
801110.SI,20240826,2.24
801110.SI,20240827,2.21
801110.SI,20240828,2.17
801110.SI,20240829,2.16
801110.SI,20240830,2.21
801110.SI,20240902,2.22
801110.SI,20240903,2.27
801110.SI,20240904,2.26
801110.SI,20240905,2.24
801110.SI,20240906,2.21
801110.SI,20240909,2.16
801110.SI,20240910,2.16
801110.SI,20240911,2.19
801110.SI,20240912,2.19
801110.SI,20240913,2.2
801110.SI,20240918,2.14
801110.SI,20240919,2.17
801110.SI,20240920,2.18
801110.SI,20240923,2.21
801110.SI,20240924,2.29
801110.SI,20240925,2.33
801110.SI,20240926,2.44
801110.SI,20240927,2.48
801110.SI,20240930,2.66
801110.SI,20241008,2.82
801110.SI,20241009,2.61
801110.SI,20241010,2.67
801110.SI,20241011,2.6
801110.SI,20241014,2.67
801110.SI,20241015,2.59
801110.SI,20241016,2.57
801110.SI,20241017,2.53
801110.SI,20241018,2.61
801110.SI,20241021,2.61
801110.SI,20241022,2.69
801110.SI,20241023,2.68
801110.SI,20241024,2.66
801110.SI,20241025,2.66
801110.SI,20241028,2.68
801110.SI,20241029,2.67
801110.SI,20241030,2.64
801110.SI,20241031,2.6
801110.SI,20241101,2.46
801110.SI,20241104,2.49
801110.SI,20241105,2.51
801110.SI,20241106,2.45
801110.SI,20241107,2.5
801110.SI,20241108,2.51
801110.SI,20241111,2.51
801110.SI,20241112,2.52
801110.SI,20241113,2.54
801110.SI,20241114,2.53
801110.SI,20241115,2.48
801110.SI,20241118,2.43
801110.SI,20241119,2.46
801110.SI,20241120,2.47
801110.SI,20241121,2.48
801110.SI,20241122,2.42
801110.SI,20241125,2.41
801110.SI,20241126,2.4
801110.SI,20241127,2.45
801110.SI,20241128,2.41
801110.SI,20241129,2.44
801110.SI,20241202,2.46
801110.SI,20241203,2.46
801110.SI,20241204,2.48
801110.SI,20241205,2.48
801110.SI,20241206,2.51
801110.SI,20241209,2.51
801110.SI,20241210,2.54
801110.SI,20241211,2.57
801110.SI,20241212,2.59
801110.SI,20241213,2.54
801110.SI,20241216,2.51
801110.SI,20241217,2.49
801110.SI,20241218,2.51
801110.SI,20241219,2.52
801110.SI,20241220,2.51
801110.SI,20241223,2.51
801110.SI,20241224,2.56
801110.SI,20241225,2.53
801110.SI,20241226,2.55
801110.SI,20241227,2.54
801110.SI,20241230,2.53
801110.SI,20241231,2.5
801110.SI,20250102,2.5
801110.SI,20250103,2.46
801110.SI,20250106,2.47
801110.SI,20250107,2.5
801110.SI,20250108,2.55
801110.SI,20250109,2.58
801110.SI,20250110,2.55
801110.SI,20250113,2.48
801110.SI,20250114,2.54
801110.SI,20250115,2.52
801110.SI,20250116,2.54
801110.SI,20250117,2.55
801110.SI,20250120,2.55
801110.SI,20250121,2.55
801110.SI,20250122,2.48
801110.SI,20250123,2.49
801110.SI,20250124,2.5
801110.SI,20250127,2.5
801110.SI,20250205,2.47
801110.SI,20250206,2.51
801110.SI,20250207,2.55
801110.SI,20250210,2.55
801110.SI,20250211,2.55
801110.SI,20250212,2.56
801110.SI,20250213,2.55
801110.SI,20250214,2.56
801110.SI,20250217,2.55
801110.SI,20250218,2.51
801110.SI,20250219,2.52
801110.SI,20250220,2.53
801110.SI,20250221,2.54
801110.SI,20250224,2.55
801110.SI,20250225,2.5
801110.SI,20250226,2.54
801110.SI,20250227,2.57
801110.SI,20250228,2.52
801110.SI,20250303,2.48
801110.SI,20250304,2.52
801110.SI,20250305,2.52
801110.SI,20250306,2.54
801110.SI,20250307,2.53
801110.SI,20250310,2.54
801110.SI,20250311,2.54
801110.SI,20250312,2.52
801110.SI,20250313,2.51
801110.SI,20250314,2.58
801110.SI,20250317,2.59
801110.SI,20250318,2.64
801110.SI,20250319,2.66
801110.SI,20250320,2.62
801110.SI,20250321,2.61
801110.SI,20250324,2.63
801110.SI,20250325,2.63
801110.SI,20250326,2.62
801110.SI,20250327,2.63
801110.SI,20250328,2.61
801110.SI,20250331,2.58
801110.SI,20250401,2.54
801110.SI,20250402,2.55
801110.SI,20250403,2.48
801110.SI,20250407,2.26
801110.SI,20250408,2.29
801110.SI,20250409,2.3
801110.SI,20250410,2.35
801110.SI,20250411,2.35
801110.SI,20250414,2.34
801110.SI,20250415,2.37
801110.SI,20250416,2.35
801110.SI,20250417,2.35
801110.SI,20250418,2.36
801110.SI,20250421,2.38
801110.SI,20250422,2.39
801110.SI,20250423,2.4
801110.SI,20250424,2.41
801110.SI,20250425,2.41
801110.SI,20250428,2.34
801110.SI,20250429,2.35
801110.SI,20250430,2.29
801110.SI,20250506,2.32
801110.SI,20250507,2.33
801110.SI,20250508,2.35
801110.SI,20250509,2.36
801110.SI,20250512,2.4
801110.SI,20250513,2.4
801110.SI,20250514,2.4
801110.SI,20250515,2.36
801110.SI,20250516,2.36
801110.SI,20250519,2.38
801110.SI,20250520,2.42
801110.SI,20250521,2.41
801110.SI,20250522,2.41
801110.SI,20250523,2.39
801110.SI,20250526,2.38
801110.SI,20250527,2.37
801110.SI,20250528,2.38
801110.SI,20250529,2.38
801110.SI,20250530,2.37
801110.SI,20250603,2.32
801110.SI,20250604,2.33
801110.SI,20250605,2.33
801110.SI,20250606,2.33
801110.SI,20250609,2.33
801110.SI,20250610,2.31
801110.SI,20250611,2.32
801110.SI,20250612,2.28
801110.SI,20250613,2.25
801110.SI,20250616,2.25
801110.SI,20250617,2.26
801110.SI,20250618,2.26
801110.SI,20250619,2.24
801110.SI,20250620,2.25
801110.SI,20250623,2.24
801110.SI,20250624,2.28
801110.SI,20250625,2.3
801110.SI,20250626,2.3
801110.SI,20250627,2.29
801110.SI,20250630,2.3
801110.SI,20250701,2.31
801110.SI,20250702,2.32
801110.SI,20250703,2.33
801110.SI,20250704,2.33
801110.SI,20250707,2.32
801110.SI,20250708,2.32
801110.SI,20250709,2.31
801110.SI,20250710,2.31
801110.SI,20250711,2.33
801110.SI,20250714,2.35
801110.SI,20250715,2.36
801110.SI,20250716,2.36
801110.SI,20250717,2.37
801110.SI,20250718,2.37
801110.SI,20250721,2.37
801110.SI,20250722,2.38
801110.SI,20250723,2.4
801110.SI,20250724,2.41
801110.SI,20250725,2.38
801110.SI,20250728,2.37
801110.SI,20250729,2.36
801110.SI,20250730,2.37
801110.SI,20250731,2.32
801110.SI,20250801,2.34
801110.SI,20250804,2.36
801110.SI,20250805,2.38
801110.SI,20250806,2.4
801110.SI,20250807,2.39
801110.SI,20250808,2.39
801110.SI,20250811,2.41
801110.SI,20250812,2.42
801110.SI,20250813,2.4
801110.SI,20250814,2.4
801110.SI,20250815,2.42
801110.SI,20250818,2.44
801110.SI,20250819,2.46
801110.SI,20250820,2.46
801110.SI,20250821,2.46
801110.SI,20250822,2.47
801110.SI,20250825,2.51
801110.SI,20250826,2.52
801110.SI,20250827,2.48
801110.SI,20250828,2.5
801110.SI,20250829,2.47
801110.SI,20250901,2.51
801110.SI,20250902,2.53
801110.SI,20250903,2.5
801110.SI,20250904,2.47
801110.SI,20250905,2.51
801110.SI,20250908,2.54
801110.SI,20250909,2.53
801110.SI,20250910,2.53
801110.SI,20250911,2.54
801110.SI,20250912,2.51
801110.SI,20250915,2.52
801110.SI,20250916,2.53
801110.SI,20250917,2.57
801110.SI,20250918,2.56
801110.SI,20250919,2.55
801110.SI,20250922,2.54
801110.SI,20250923,2.54
801110.SI,20250924,2.56
801110.SI,20250925,2.53
801110.SI,20250926,2.54
801110.SI,20250929,2.55
801110.SI,20250930,2.54
801110.SI,20251009,2.55
801110.SI,20251010,2.53
801110.SI,20251013,2.49
801110.SI,20251014,2.47
801110.SI,20251015,2.51
801110.SI,20251016,2.49
801110.SI,20251017,2.46
801110.SI,20251020,2.49
801110.SI,20251021,2.51
801110.SI,20251022,2.53
801110.SI,20251023,2.54
801110.SI,20251024,2.54
801110.SI,20251027,2.55
801110.SI,20251028,2.56
801110.SI,20251029,2.56
801110.SI,20251030,2.53
801110.SI,20251031,2.47
801110.SI,20251103,2.46
801110.SI,20251104,2.44
801110.SI,20251105,2.45
801110.SI,20251106,2.49
801110.SI,20251107,2.46
801110.SI,20251110,2.48
801110.SI,20251111,2.48
801110.SI,20251112,2.51
801110.SI,20251113,2.51
801110.SI,20251114,2.49
801110.SI,20251117,2.47
801110.SI,20251118,2.45
801110.SI,20251119,2.44
801110.SI,20251120,2.44
801110.SI,20251121,2.44
801110.SI,20251124,2.44
801110.SI,20251125,2.45
801110.SI,20251126,2.47
801110.SI,20251127,2.47
801110.SI,20251128,2.48
801110.SI,20251201,2.49
801110.SI,20251202,2.5
801110.SI,20251203,2.51
801110.SI,20251204,2.52
801110.SI,20251205,2.53
801110.SI,20251208,2.52
801110.SI,20251209,2.49
801110.SI,20251210,2.5
801110.SI,20251211,2.47
801110.SI,20251212,2.48
801110.SI,20251215,2.48
801110.SI,20251216,2.46
801110.SI,20251217,2.48
801110.SI,20251218,2.47
801110.SI,20251219,2.48
801110.SI,20251222,2.48
801110.SI,20251223,2.48
801110.SI,20251224,2.48
801110.SI,20251225,2.49
801110.SI,20251226,2.48
801110.SI,20251229,2.48
801110.SI,20251230,2.5
801110.SI,20251231,2.5
801120.SI,20221010,6.56
801120.SI,20221011,6.55
801120.SI,20221012,6.51
801120.SI,20221013,6.41
801120.SI,20221014,6.55
801120.SI,20221017,6.39
801120.SI,20221018,6.36
801120.SI,20221019,6.17
801120.SI,20221020,6.15
801120.SI,20221021,6.07
801120.SI,20221024,5.71
801120.SI,20221025,5.69
801120.SI,20221026,5.68
801120.SI,20221027,5.45
801120.SI,20221028,5.22
801120.SI,20221031,5.12
801120.SI,20221101,5.48
801120.SI,20221102,5.58
801120.SI,20221103,5.5
801120.SI,20221104,5.77
801120.SI,20221107,5.78
801120.SI,20221108,5.69
801120.SI,20221109,5.61
801120.SI,20221110,5.67
801120.SI,20221111,5.83
801120.SI,20221114,5.82
801120.SI,20221115,5.97
801120.SI,20221116,5.98
801120.SI,20221117,5.94
801120.SI,20221118,5.94
801120.SI,20221121,5.79
801120.SI,20221122,5.81
801120.SI,20221123,5.79
801120.SI,20221124,5.73
801120.SI,20221125,5.73
801120.SI,20221128,5.72
801120.SI,20221129,5.98
801120.SI,20221130,5.97
801120.SI,20221201,6.16
801120.SI,20221202,6.17
801120.SI,20221205,6.29
801120.SI,20221206,6.44
801120.SI,20221207,6.45
801120.SI,20221208,6.45
801120.SI,20221209,6.62
801120.SI,20221212,6.56
801120.SI,20221213,6.62
801120.SI,20221214,6.76
801120.SI,20221215,6.71
801120.SI,20221216,6.73
801120.SI,20221219,6.66
801120.SI,20221220,6.43
801120.SI,20221221,6.51
801120.SI,20221222,6.62
801120.SI,20221223,6.66
801120.SI,20221226,6.58
801120.SI,20221227,6.63
801120.SI,20221228,6.61
801120.SI,20221229,6.56
801120.SI,20221230,6.61
801120.SI,20230103,6.53
801120.SI,20230104,6.53
801120.SI,20230105,6.8
801120.SI,20230106,6.79
801120.SI,20230109,6.92
801120.SI,20230110,6.96
801120.SI,20230111,6.92
801120.SI,20230112,6.87
801120.SI,20230113,7.06
801120.SI,20230116,7.2
801120.SI,20230117,7.13
801120.SI,20230118,7.06
801120.SI,20230119,7.03
801120.SI,20230120,7.0
801120.SI,20230130,7.12
801120.SI,20230131,6.95
801120.SI,20230201,6.98
801120.SI,20230202,7.03
801120.SI,20230203,6.96
801120.SI,20230206,6.84
801120.SI,20230207,6.83
801120.SI,20230208,6.78
801120.SI,20230209,6.94
801120.SI,20230210,6.95
801120.SI,20230213,7.16
801120.SI,20230214,7.13
801120.SI,20230215,7.11
801120.SI,20230216,7.14
801120.SI,20230217,7.06
801120.SI,20230220,7.21
801120.SI,20230221,7.15
801120.SI,20230222,7.1
801120.SI,20230223,7.04
801120.SI,20230224,6.94
801120.SI,20230227,7.01
801120.SI,20230228,7.02
801120.SI,20230301,7.09
801120.SI,20230302,7.07
801120.SI,20230303,7.03
801120.SI,20230306,7.01
801120.SI,20230307,6.88
801120.SI,20230308,6.83
801120.SI,20230309,6.79
801120.SI,20230310,6.7
801120.SI,20230313,6.8
801120.SI,20230314,6.76
801120.SI,20230315,6.68
801120.SI,20230316,6.68
801120.SI,20230317,6.6
801120.SI,20230320,6.52
801120.SI,20230321,6.7
801120.SI,20230322,6.69
801120.SI,20230323,6.73
801120.SI,20230324,6.74
801120.SI,20230327,6.69
801120.SI,20230328,6.78
801120.SI,20230329,6.81
801120.SI,20230330,6.88
801120.SI,20230331,6.95
801120.SI,20230403,6.91
801120.SI,20230404,6.94
801120.SI,20230406,6.82
801120.SI,20230407,6.79
801120.SI,20230410,6.71
801120.SI,20230411,6.6
801120.SI,20230412,6.44
801120.SI,20230413,6.51
801120.SI,20230414,6.44
801120.SI,20230417,6.54
801120.SI,20230418,6.58
801120.SI,20230419,6.54
801120.SI,20230420,6.46
801120.SI,20230421,6.41
801120.SI,20230424,6.3
801120.SI,20230425,6.37
801120.SI,20230426,6.19
801120.SI,20230427,6.21
801120.SI,20230428,6.14
801120.SI,20230504,5.89
801120.SI,20230505,5.92
801120.SI,20230508,5.85
801120.SI,20230509,5.85
801120.SI,20230510,5.83
801120.SI,20230511,5.8
801120.SI,20230512,5.75
801120.SI,20230515,5.8
801120.SI,20230516,5.75
801120.SI,20230517,5.7
801120.SI,20230518,5.66
801120.SI,20230519,5.72
801120.SI,20230522,5.87
801120.SI,20230523,5.79
801120.SI,20230524,5.72
801120.SI,20230525,5.67
801120.SI,20230526,5.66
801120.SI,20230529,5.63
801120.SI,20230530,5.57
801120.SI,20230531,5.46
801120.SI,20230601,5.49
801120.SI,20230602,5.6
801120.SI,20230605,5.52
801120.SI,20230606,5.52
801120.SI,20230607,5.46
801120.SI,20230608,5.51
801120.SI,20230609,5.5
801120.SI,20230612,5.63
801120.SI,20230613,5.65
801120.SI,20230614,5.76
801120.SI,20230615,5.85
801120.SI,20230616,5.91
